season,zone,LST_C
Pre-monsoon,Rural,39.106363636363675
Pre-monsoon,Rural,38.02818181818185
Pre-monsoon,Rural,37.26962962962967
Pre-monsoon,Rural,37.0477777777778
Pre-monsoon,Rural,36.72054545454547
Pre-monsoon,Rural,36.11145454545458
Pre-monsoon,Rural,35.619818181818225
Pre-monsoon,Rural,37.163090909090954
Pre-monsoon,Rural,38.53254545454548
Pre-monsoon,Rural,39.73555555555557
Pre-monsoon,Rural,39.77555555555558
Pre-monsoon,Rural,39.55962962962967
Pre-monsoon,Rural,39.46709090909094
Pre-monsoon,Rural,39.39800000000003
Pre-monsoon,Rural,38.09436363636366
Pre-monsoon,Rural,37.26851851851855
Pre-monsoon,Rural,36.698888888888916
Pre-monsoon,Rural,36.39444444444447
Pre-monsoon,Rural,35.84185185185187
Pre-monsoon,Rural,35.89518518518522
Pre-monsoon,Rural,35.70660377358493
Pre-monsoon,Rural,37.34490909090912
Pre-monsoon,Rural,39.30814814814817
Pre-monsoon,Rural,39.54037037037038
Pre-monsoon,Rural,39.576296296296334
Pre-monsoon,Rural,38.71629629629633
Pre-monsoon,Rural,37.50481481481484
Pre-monsoon,Rural,37.022592592592616
Pre-monsoon,Rural,36.90370370370373
Pre-monsoon,Rural,36.62148148148152
Pre-monsoon,Rural,35.82740740740745
Pre-monsoon,Rural,36.38111111111113
Pre-monsoon,Rural,36.02111111111114
Pre-monsoon,Rural,35.4040740740741
Pre-monsoon,Rural,35.00703703703708
Pre-monsoon,Rural,37.5940740740741
Pre-monsoon,Rural,39.55666666666669
Pre-monsoon,Rural,39.28592592592595
Pre-monsoon,Rural,38.68555555555559
Pre-monsoon,Rural,37.659259259259294
Pre-monsoon,Rural,37.29629629629631
Pre-monsoon,Rural,37.64518518518521
Pre-monsoon,Rural,36.7603703703704
Pre-monsoon,Rural,35.9792592592593
Pre-monsoon,Rural,37.33384615384619
Pre-monsoon,Rural,39.16111111111114
Pre-monsoon,Rural,37.975185185185225
Pre-monsoon,Rural,38.98481481481485
Pre-monsoon,Rural,39.07814814814819
Pre-monsoon,Rural,38.78169811320759
Pre-monsoon,Rural,38.27226415094343
Pre-monsoon,Rural,37.75740740740744
Pre-monsoon,Rural,37.54740740740744
Pre-monsoon,Rural,37.83148148148152
Pre-monsoon,Rural,37.33444444444447
Pre-monsoon,Rural,36.31925925925928
Pre-monsoon,Rural,36.47518518518521
Pre-monsoon,Rural,38.35075471698115
Pre-monsoon,Rural,34.01555555555559
Pre-monsoon,Rural,38.85962962962966
Pre-monsoon,Rural,39.43444444444447
Pre-monsoon,Rural,39.76185185185188
Pre-monsoon,Rural,39.859259259259304
Pre-monsoon,Rural,39.6640740740741
Pre-monsoon,Rural,39.68481481481486
Pre-monsoon,Rural,38.825555555555574
Pre-monsoon,Rural,37.63037037037039
Pre-monsoon,Rural,38.14296296296299
Pre-monsoon,Rural,39.798888888888904
Pre-monsoon,Rural,40.68259259259261
Pre-monsoon,Rural,40.638888888888914
Pre-monsoon,Rural,37.782222222222245
Pre-monsoon,Rural,39.358888888888934
Pre-monsoon,Rural,39.56962962962965
Pre-monsoon,Rural,39.344444444444484
Pre-monsoon,Rural,39.49037037037039
Pre-monsoon,Rural,39.910000000000025
Pre-monsoon,Rural,39.292222222222236
Pre-monsoon,Rural,39.28333333333337
Pre-monsoon,Rural,39.99777777777779
Pre-monsoon,Rural,39.95074074074078
Pre-monsoon,Rural,35.86777777777781
Pre-monsoon,Rural,38.212222222222266
Pre-monsoon,Rural,39.124444444444485
Pre-monsoon,Rural,39.262222222222235
Pre-monsoon,Rural,40.17290909090912
Pre-monsoon,Rural,40.474444444444465
Pre-monsoon,Rural,38.69444444444448
Pre-monsoon,Rural,36.22962962962966
Pre-monsoon,Rural,38.10370370370375
Pre-monsoon,Rural,39.31000000000001
Pre-monsoon,Rural,40.17218181818184
Pre-monsoon,Rural,40.83654545454549
Pre-monsoon,Rural,40.999090909090945
Pre-monsoon,Rural,41.0240740740741
Pre-monsoon,Rural,38.99037037037041
Pre-monsoon,Rural,36.54222222222226
Pre-monsoon,Rural,38.514814814814834
Pre-monsoon,Rural,40.33072727272729
Pre-monsoon,Rural,40.49763636363638
Pre-monsoon,Rural,40.24418181818183
Pre-monsoon,Rural,39.27000000000004
Pre-monsoon,Rural,38.349272727272755
Pre-monsoon,Rural,39.412592592592624
Pre-monsoon,Rural,35.40592592592596
Pre-monsoon,Rural,39.61592592592596
Pre-monsoon,Rural,40.228518518518555
Pre-monsoon,Rural,40.34444444444446
Pre-monsoon,Rural,35.416296296296345
Pre-monsoon,Rural,39.9503703703704
Pre-monsoon,Rural,40.33703703703707
Pre-monsoon,Rural,41.15185185185187
Pre-monsoon,Rural,41.69074074074076
Pre-monsoon,Rural,36.36333333333335
Pre-monsoon,Rural,41.153703703703734
Pre-monsoon,Rural,41.56703703703707
Pre-monsoon,Rural,42.16111111111114
Pre-monsoon,Rural,42.07962962962966
Pre-monsoon,Rural,36.68854545454549
Pre-monsoon,Rural,36.04963636363639
Pre-monsoon,Rural,36.43581818181822
Pre-monsoon,Rural,40.825555555555574
Pre-monsoon,Rural,41.497777777777806
Pre-monsoon,Rural,41.80000000000005
Pre-monsoon,Rural,42.33666666666669
Pre-monsoon,Rural,36.82890909090912
Pre-monsoon,Rural,36.870363636363656
Pre-monsoon,Rural,37.96090909090912
Pre-monsoon,Rural,41.162962962963
Pre-monsoon,Rural,41.43888888888892
Pre-monsoon,Rural,41.87814814814818
Pre-monsoon,Rural,42.22740740740743
Pre-monsoon,Rural,37.890727272727304
Pre-monsoon,Rural,37.413272727272755
Pre-monsoon,Rural,38.282592592592614
Pre-monsoon,Rural,39.1758181818182
Pre-monsoon,Rural,39.366296296296326
Pre-monsoon,Rural,40.886666666666706
Pre-monsoon,Rural,41.21703703703708
Pre-monsoon,Rural,41.15666666666667
Pre-monsoon,Rural,41.3766666666667
Pre-monsoon,Rural,38.41436363636366
Pre-monsoon,Rural,38.61763636363639
Pre-monsoon,Rural,39.74781818181821
Pre-monsoon,Rural,39.94454545454548
Pre-monsoon,Rural,39.98888888888892
Pre-monsoon,Rural,39.12148148148152
Pre-monsoon,Rural,37.75259259259263
Pre-monsoon,Rural,38.78851851851854
Pre-monsoon,Rural,40.852962962963
Pre-monsoon,Rural,40.817037037037046
Pre-monsoon,Rural,40.61296296296297
Pre-monsoon,Rural,38.45727272727276
Pre-monsoon,Rural,38.10814814814818
Pre-monsoon,Rural,39.40629629629631
Pre-monsoon,Rural,40.455185185185215
Pre-monsoon,Rural,40.467818181818195
Pre-monsoon,Rural,40.85290909090911
Pre-monsoon,Rural,41.00592592592596
Pre-monsoon,Rural,38.17836363636365
Pre-monsoon,Rural,37.69727272727274
Pre-monsoon,Rural,38.5809090909091
Pre-monsoon,Rural,39.48745454545457
Pre-monsoon,Rural,40.340545454545484
Pre-monsoon,Rural,40.61072727272729
Pre-monsoon,Rural,40.914000000000044
Pre-monsoon,Rural,40.932909090909114
Pre-monsoon,Rural,39.30200000000002
Pre-monsoon,Rural,37.67763636363639
Pre-monsoon,Rural,37.52127272727275
Pre-monsoon,Rural,38.48709090909093
Pre-monsoon,Rural,39.88309090909093
Pre-monsoon,Rural,40.80709090909093
Pre-monsoon,Rural,41.22272727272731
Pre-monsoon,Rural,41.17000000000003
Pre-monsoon,Rural,41.54777777777781
Pre-monsoon,Rural,41.35962962962967
Pre-monsoon,Rural,38.18381818181821
Pre-monsoon,Rural,37.22345454545459
Pre-monsoon,Rural,38.5947272727273
Pre-monsoon,Rural,40.19545454545456
Pre-monsoon,Rural,41.79036363636367
Pre-monsoon,Rural,41.527454545454574
Pre-monsoon,Rural,41.40054545454548
Pre-monsoon,Rural,41.59509090909094
Pre-monsoon,Rural,41.719090909090944
Pre-monsoon,Rural,41.89690909090912
Pre-monsoon,Rural,41.733333333333356
Pre-monsoon,Rural,41.45296296296299
Pre-monsoon,Rural,42.03740740740746
Pre-monsoon,Rural,39.15036363636367
Pre-monsoon,Rural,38.42000000000002
Pre-monsoon,Rural,38.90370370370374
Pre-monsoon,Rural,40.93763636363637
Pre-monsoon,Rural,42.05290909090911
Pre-monsoon,Rural,42.16200000000002
Pre-monsoon,Rural,42.40272727272729
Pre-monsoon,Rural,42.92818181818187
Pre-monsoon,Rural,43.02854545454547
Pre-monsoon,Rural,42.88854545454548
Pre-monsoon,Rural,42.46090909090912
Pre-monsoon,Rural,41.63339622641512
Pre-monsoon,Rural,41.15905660377361
Pre-monsoon,Rural,40.88333333333335
Pre-monsoon,Rural,39.100181818181845
Pre-monsoon,Rural,38.7003703703704
Pre-monsoon,Rural,40.12148148148152
Pre-monsoon,Rural,42.22622641509438
Pre-monsoon,Rural,42.34925925925928
Pre-monsoon,Rural,43.21618181818184
Pre-monsoon,Rural,43.77836363636364
Pre-monsoon,Rural,44.38745454545458
Pre-monsoon,Rural,44.17690909090911
Pre-monsoon,Rural,42.406603773584926
Pre-monsoon,Rural,41.061320754717016
Pre-monsoon,Rural,40.33814814814817
Pre-monsoon,Rural,39.70740740740744
Pre-monsoon,Rural,38.839818181818224
Pre-monsoon,Rural,38.7947272727273
Pre-monsoon,Rural,38.2998181818182
Pre-monsoon,Rural,37.85703703703707
Pre-monsoon,Rural,41.84000000000002
Pre-monsoon,Rural,42.49592592592597
Pre-monsoon,Rural,43.585925925925956
Pre-monsoon,Rural,44.06925925925928
Pre-monsoon,Rural,44.36851851851855
Pre-monsoon,Rural,44.813333333333375
Pre-monsoon,Rural,44.118148148148165
Pre-monsoon,Rural,42.98037037037039
Pre-monsoon,Rural,42.31867924528304
Pre-monsoon,Rural,41.77792452830191
Pre-monsoon,Rural,41.66207547169813
Pre-monsoon,Rural,40.610377358490595
Pre-monsoon,Rural,37.58481481481483
Pre-monsoon,Rural,37.16259259259261
Pre-monsoon,Rural,37.5914814814815
Pre-monsoon,Rural,41.43037037037039
Pre-monsoon,Rural,42.08481481481483
Pre-monsoon,Rural,43.123703703703725
Pre-monsoon,Rural,44.14629629629632
Pre-monsoon,Rural,44.60481481481484
Pre-monsoon,Rural,44.735555555555585
Pre-monsoon,Rural,44.48037037037039
Pre-monsoon,Rural,43.78148148148151
Pre-monsoon,Rural,43.07629629629633
Pre-monsoon,Rural,43.19830188679247
Pre-monsoon,Rural,43.72962264150945
Pre-monsoon,Rural,43.604339622641554
Pre-monsoon,Rural,36.988148148148184
Pre-monsoon,Rural,37.35629629629633
Pre-monsoon,Rural,38.49185185185188
Pre-monsoon,Rural,41.74259259259262
Pre-monsoon,Rural,42.642962962963004
Pre-monsoon,Rural,43.404814814814834
Pre-monsoon,Rural,44.0577777777778
Pre-monsoon,Rural,44.45481481481484
Pre-monsoon,Rural,44.42666666666669
Pre-monsoon,Rural,44.00296296296301
Pre-monsoon,Rural,43.14296296296298
Pre-monsoon,Rural,43.19296296296298
Pre-monsoon,Rural,44.05226415094342
Pre-monsoon,Rural,44.52886792452834
Pre-monsoon,Rural,44.69641509433967
Pre-monsoon,Rural,37.46672727272729
Pre-monsoon,Rural,38.97814814814816
Pre-monsoon,Rural,39.50370370370374
Pre-monsoon,Rural,40.51740740740744
Pre-monsoon,Rural,41.772962962962986
Pre-monsoon,Rural,42.51481481481486
Pre-monsoon,Rural,43.6914814814815
Pre-monsoon,Rural,44.28296296296298
Pre-monsoon,Rural,43.964444444444496
Pre-monsoon,Rural,43.09185185185188
Pre-monsoon,Rural,43.20222222222225
Pre-monsoon,Rural,44.047037037037065
Pre-monsoon,Rural,44.52703703703708
Pre-monsoon,Rural,44.66927272727276
Pre-monsoon,Rural,44.627454545454576
Pre-monsoon,Rural,39.40962962962966
Pre-monsoon,Rural,39.638148148148176
Pre-monsoon,Rural,40.288888888888906
Pre-monsoon,Rural,42.30740740740744
Pre-monsoon,Rural,43.22370370370374
Pre-monsoon,Rural,43.11444444444447
Pre-monsoon,Rural,42.40518518518521
Pre-monsoon,Rural,42.780740740740775
Pre-monsoon,Rural,43.68333333333336
Pre-monsoon,Rural,44.54259259259261
Pre-monsoon,Rural,44.41218181818185
Pre-monsoon,Rural,44.50600000000004
Pre-monsoon,Rural,44.03290909090912
Pre-monsoon,Rural,38.70600000000003
Pre-monsoon,Rural,38.575555555555574
Pre-monsoon,Rural,39.17888888888891
Pre-monsoon,Rural,39.71111111111116
Pre-monsoon,Rural,39.3514814814815
Pre-monsoon,Rural,40.58370370370374
Pre-monsoon,Rural,42.03481481481484
Pre-monsoon,Rural,42.44888888888891
Pre-monsoon,Rural,41.97074074074077
Pre-monsoon,Rural,42.756666666666696
Pre-monsoon,Rural,43.59296296296298
Pre-monsoon,Rural,44.20037037037041
Pre-monsoon,Rural,44.29666666666671
Pre-monsoon,Rural,44.35740740740743
Pre-monsoon,Rural,37.96629629629633
Pre-monsoon,Rural,38.4238181818182
Pre-monsoon,Rural,38.71545454545457
Pre-monsoon,Rural,38.98481481481485
Pre-monsoon,Rural,39.42888888888892
Pre-monsoon,Rural,40.50333333333336
Pre-monsoon,Rural,41.47333333333336
Pre-monsoon,Rural,41.51740740740743
Pre-monsoon,Rural,41.375185185185224
Pre-monsoon,Rural,42.040740740740766
Pre-monsoon,Rural,42.67037037037039
Pre-monsoon,Rural,43.16444444444448
Pre-monsoon,Rural,43.630740740740755
Pre-monsoon,Rural,43.78444444444448
Pre-monsoon,Rural,43.72854545454548
Pre-monsoon,Rural,36.03000000000003
Pre-monsoon,Rural,39.28927272727274
Pre-monsoon,Rural,40.43400000000001
Pre-monsoon,Rural,41.30454545454547
Pre-monsoon,Rural,41.34236363636366
Pre-monsoon,Rural,41.38127272727273
Pre-monsoon,Rural,41.947777777777816
Pre-monsoon,Rural,42.35925925925927
Pre-monsoon,Rural,42.31185185185187
Pre-monsoon,Rural,41.48444444444448
Pre-monsoon,Rural,41.151481481481504
Pre-monsoon,Rural,41.602592592592615
Pre-monsoon,Rural,41.880370370370386
Pre-monsoon,Rural,42.18037037037042
Pre-monsoon,Rural,35.24418181818183
Pre-monsoon,Rural,36.33145454545458
Pre-monsoon,Rural,37.57222222222226
Pre-monsoon,Rural,39.35333333333337
Pre-monsoon,Rural,40.475818181818205
Pre-monsoon,Rural,40.73254545454548
Pre-monsoon,Rural,41.33000000000001
Pre-monsoon,Rural,42.011818181818214
Pre-monsoon,Rural,42.5049090909091
Pre-monsoon,Rural,42.072592592592635
Pre-monsoon,Rural,41.637777777777806
Pre-monsoon,Rural,42.55777777777781
Pre-monsoon,Rural,36.484074074074115
Pre-monsoon,Rural,36.750363636363666
Pre-monsoon,Rural,39.55181818181821
Pre-monsoon,Rural,41.312909090909116
Pre-monsoon,Rural,41.5027272727273
Pre-monsoon,Rural,41.053272727272756
Pre-monsoon,Rural,41.508888888888926
Pre-monsoon,Rural,42.18148148148149
Pre-monsoon,Rural,39.93000000000002
Pre-monsoon,Rural,40.874814814814854
Pre-monsoon,Rural,40.648181818181854
Pre-monsoon,Rural,37.68818181818185
Pre-monsoon,Rural,40.65254545454546
Pre-monsoon,Rural,40.88418181818184
Pre-monsoon,Rural,40.363090909090936
Pre-monsoon,Rural,40.812962962963
Pre-monsoon,Rural,35.66962962962966
Pre-monsoon,Rural,38.04259259259263
Pre-monsoon,Rural,40.93592592592595
Pre-monsoon,Rural,41.4914814814815
Pre-monsoon,Rural,40.941272727272754
Pre-monsoon,Rural,38.98090909090912
Pre-monsoon,Rural,38.462363636363676
Pre-monsoon,Rural,37.61727272727275
Pre-monsoon,Rural,37.55218181818184
Pre-monsoon,Rural,35.995185185185214
Pre-monsoon,Rural,37.214074074074105
Pre-monsoon,Rural,38.64592592592595
Pre-monsoon,Rural,40.11185185185186
Pre-monsoon,Rural,40.887037037037075
Pre-monsoon,Rural,41.13629629629632
Pre-monsoon,Rural,40.04927272727275
Pre-monsoon,Rural,38.11109090909093
Pre-monsoon,Rural,37.722000000000016
Pre-monsoon,Rural,37.887454545454595
Pre-monsoon,Rural,36.752909090909114
Pre-monsoon,Rural,36.39222222222225
Pre-monsoon,Rural,37.639090909090946
Pre-monsoon,Rural,39.20888888888893
Pre-monsoon,Rural,40.586000000000034
Pre-monsoon,Rural,41.3678181818182
Pre-monsoon,Rural,41.02200000000002
Pre-monsoon,Rural,39.584909090909115
Pre-monsoon,Rural,38.61254545454548
Pre-monsoon,Rural,37.06200000000002
Pre-monsoon,Rural,38.070363636363666
Pre-monsoon,Rural,36.907090909090954
Pre-monsoon,Rural,36.96600000000004
Pre-monsoon,Rural,36.31727272727276
Pre-monsoon,Rural,41.991090909090936
Pre-monsoon,Rural,41.16418181818184
Pre-monsoon,Rural,40.075090909090925
Pre-monsoon,Rural,38.35290909090912
Pre-monsoon,Rural,37.33618181818185
Pre-monsoon,Rural,38.459090909090925
Pre-monsoon,Rural,38.82163636363638
Pre-monsoon,Rural,42.33945454545457
Pre-monsoon,Rural,40.88490909090912
Pre-monsoon,Rural,39.47872727272729
Pre-monsoon,Rural,39.744545454545495
Pre-monsoon,Rural,39.14518518518521
Pre-monsoon,Rural,36.98927272727275
Pre-monsoon,Rural,36.931454545454585
Pre-monsoon,Rural,38.97581818181822
Pre-monsoon,Rural,40.58818181818186
Pre-monsoon,Rural,41.87327272727275
Pre-monsoon,Rural,42.42927272727275
Pre-monsoon,Rural,41.981272727272746
Pre-monsoon,Rural,41.34490909090911
Pre-monsoon,Rural,40.39618181818184
Pre-monsoon,Rural,40.07072727272731
Pre-monsoon,Rural,40.44527272727276
Pre-monsoon,Rural,39.62963636363639
Pre-monsoon,Rural,39.12418181818186
Pre-monsoon,Rural,39.824181818181856
Pre-monsoon,Rural,39.80851851851856
Pre-monsoon,Rural,39.26555555555557
Pre-monsoon,Rural,37.951090909090944
Pre-monsoon,Rural,37.67109090909094
Pre-monsoon,Rural,38.35400000000003
Pre-monsoon,Rural,39.65436363636365
Pre-monsoon,Rural,40.80927272727275
Pre-monsoon,Rural,41.60818181818185
Pre-monsoon,Rural,41.50163636363639
Pre-monsoon,Rural,40.75690909090912
Pre-monsoon,Rural,40.353272727272774
Pre-monsoon,Rural,39.82018181818185
Pre-monsoon,Rural,40.05763636363639
Pre-monsoon,Rural,39.1867272727273
Pre-monsoon,Rural,39.95581818181821
Pre-monsoon,Rural,40.5203703703704
Pre-monsoon,Rural,37.99218181818185
Pre-monsoon,Rural,38.49581818181821
Pre-monsoon,Rural,36.87363636363641
Pre-monsoon,Rural,37.85836363636368
Pre-monsoon,Rural,39.29400000000002
Pre-monsoon,Rural,40.80163636363638
Pre-monsoon,Rural,40.198363636363645
Pre-monsoon,Rural,40.30272727272728
Pre-monsoon,Rural,41.05581818181822
Pre-monsoon,Rural,40.11072727272729
Pre-monsoon,Rural,34.292545454545476
Pre-monsoon,Rural,37.39800000000004
Pre-monsoon,Rural,38.4536363636364
Pre-monsoon,Rural,39.55072727272731
Pre-monsoon,Rural,41.03800000000001
Pre-monsoon,Rural,41.862000000000016
Pre-monsoon,Rural,42.34592592592594
Pre-monsoon,Rural,42.010370370370396
Pre-monsoon,Rural,41.344181818181845
Pre-monsoon,Rural,40.988518518518546
Pre-monsoon,Rural,34.46127272727276
Pre-monsoon,Rural,33.79436363636365
Pre-monsoon,Rural,33.934363636363656
Pre-monsoon,Rural,39.108181818181855
Pre-monsoon,Rural,39.97363636363641
Pre-monsoon,Rural,40.496545454545476
Pre-monsoon,Rural,40.61909090909092
Pre-monsoon,Rural,40.92709090909096
Pre-monsoon,Rural,41.22018181818184
Pre-monsoon,Rural,41.62236363636366
Pre-monsoon,Rural,41.59363636363639
Pre-monsoon,Rural,41.4987272727273
Pre-monsoon,Rural,42.58636363636365
Pre-monsoon,Rural,42.96851851851856
Pre-monsoon,Rural,34.89509090909093
Pre-monsoon,Rural,34.11000000000002
Pre-monsoon,Rural,34.13836363636366
Pre-monsoon,Rural,35.21109090909094
Pre-monsoon,Rural,37.30418181818185
Pre-monsoon,Rural,38.78454545454549
Pre-monsoon,Rural,39.01800000000003
Pre-monsoon,Rural,39.5987272727273
Pre-monsoon,Rural,39.95400000000003
Pre-monsoon,Rural,40.385555555555584
Pre-monsoon,Rural,40.5118181818182
Pre-monsoon,Rural,40.96090909090912
Pre-monsoon,Rural,42.011090909090946
Pre-monsoon,Rural,43.07629629629632
Pre-monsoon,Rural,42.43836363636367
Pre-monsoon,Rural,42.19036363636365
Pre-monsoon,Rural,41.970363636363665
Pre-monsoon,Rural,36.25400000000002
Pre-monsoon,Rural,35.88709090909094
Pre-monsoon,Rural,34.795454545454575
Pre-monsoon,Rural,34.58818181818186
Pre-monsoon,Rural,36.09703703703706
Pre-monsoon,Rural,37.73851851851854
Pre-monsoon,Rural,39.16854545454548
Pre-monsoon,Rural,40.2787272727273
Pre-monsoon,Rural,40.42018181818184
Pre-monsoon,Rural,40.15945454545458
Pre-monsoon,Rural,40.25618181818187
Pre-monsoon,Rural,40.39407407407411
Pre-monsoon,Rural,40.4525454545455
Pre-monsoon,Rural,40.99618181818185
Pre-monsoon,Rural,41.186000000000035
Pre-monsoon,Rural,42.587454545454584
Pre-monsoon,Rural,43.43407407407412
Pre-monsoon,Rural,44.07370370370373
Pre-monsoon,Rural,43.762962962962995
Pre-monsoon,Rural,42.94148148148151
Pre-monsoon,Rural,42.230000000000025
Pre-monsoon,Rural,42.500181818181844
Pre-monsoon,Rural,42.67472727272732
Pre-monsoon,Rural,37.181636363636386
Pre-monsoon,Rural,36.13036363636366
Pre-monsoon,Rural,35.83518518518521
Pre-monsoon,Rural,37.2187272727273
Pre-monsoon,Rural,38.85363636363638
Pre-monsoon,Rural,39.28666666666671
Pre-monsoon,Rural,39.96555555555559
Pre-monsoon,Rural,40.71472727272728
Pre-monsoon,Rural,40.76781818181821
Pre-monsoon,Rural,40.62054545454549
Pre-monsoon,Rural,40.42709090909093
Pre-monsoon,Rural,40.40418181818186
Pre-monsoon,Rural,41.107454545454566
Pre-monsoon,Rural,41.94527272727275
Pre-monsoon,Rural,41.85618181818185
Pre-monsoon,Rural,41.88854545454547
Pre-monsoon,Rural,42.24418181818184
Pre-monsoon,Rural,42.974074074074096
Pre-monsoon,Rural,43.262727272727304
Pre-monsoon,Rural,42.76127272727276
Pre-monsoon,Rural,42.22854545454548
Pre-monsoon,Rural,42.17555555555558
Pre-monsoon,Rural,35.380000000000024
Pre-monsoon,Rural,35.326666666666696
Pre-monsoon,Rural,35.150363636363664
Pre-monsoon,Rural,36.58111111111114
Pre-monsoon,Rural,37.3798181818182
Pre-monsoon,Rural,37.28090909090913
Pre-monsoon,Rural,37.253636363636396
Pre-monsoon,Rural,38.46444444444447
Pre-monsoon,Rural,39.94927272727274
Pre-monsoon,Rural,40.20345454545456
Pre-monsoon,Rural,39.35436363636367
Pre-monsoon,Rural,39.784074074074084
Pre-monsoon,Rural,40.74555555555559
Pre-monsoon,Rural,40.85145454545459
Pre-monsoon,Rural,40.47945454545458
Pre-monsoon,Rural,41.19654545454548
Pre-monsoon,Rural,42.51618181818184
Pre-monsoon,Rural,42.45363636363641
Pre-monsoon,Rural,41.58272727272729
Pre-monsoon,Rural,41.34703703703707
Pre-monsoon,Rural,41.11181818181821
Pre-monsoon,Rural,41.7987272727273
Pre-monsoon,Rural,42.6547272727273
Pre-monsoon,Rural,42.72672727272732
Pre-monsoon,Rural,42.23581818181822
Pre-monsoon,Rural,41.871090909090924
Pre-monsoon,Rural,35.57851851851854
Pre-monsoon,Rural,35.236296296296324
Pre-monsoon,Rural,35.195090909090936
Pre-monsoon,Rural,35.027090909090944
Pre-monsoon,Rural,34.780181818181845
Pre-monsoon,Rural,34.89400000000003
Pre-monsoon,Rural,35.187777777777804
Pre-monsoon,Rural,36.98563636363639
Pre-monsoon,Rural,37.85145454545459
Pre-monsoon,Rural,37.971818181818215
Pre-monsoon,Rural,37.859818181818206
Pre-monsoon,Rural,38.052545454545466
Pre-monsoon,Rural,39.11145454545456
Pre-monsoon,Rural,40.261636363636406
Pre-monsoon,Rural,40.6816363636364
Pre-monsoon,Rural,39.54054545454549
Pre-monsoon,Rural,38.312181818181855
Pre-monsoon,Rural,39.39290909090911
Pre-monsoon,Rural,40.82636363636365
Pre-monsoon,Rural,41.02090909090913
Pre-monsoon,Rural,40.44200000000003
Pre-monsoon,Rural,40.300545454545485
Pre-monsoon,Rural,41.77109090909094
Pre-monsoon,Rural,42.65327272727275
Pre-monsoon,Rural,41.96600000000004
Pre-monsoon,Rural,40.955454545454565
Pre-monsoon,Rural,40.50490909090912
Pre-monsoon,Rural,40.80563636363639
Pre-monsoon,Rural,41.99327272727276
Pre-monsoon,Rural,43.046363636363665
Pre-monsoon,Rural,42.93836363636369
Pre-monsoon,Rural,34.95444444444448
Pre-monsoon,Rural,35.006000000000014
Pre-monsoon,Rural,34.8787272727273
Pre-monsoon,Rural,35.5198181818182
Pre-monsoon,Rural,36.30037037037037
Pre-monsoon,Rural,37.081272727272754
Pre-monsoon,Rural,38.1136363636364
Pre-monsoon,Rural,38.75654545454549
Pre-monsoon,Rural,38.699454545454564
Pre-monsoon,Rural,38.65981818181822
Pre-monsoon,Rural,39.39363636363639
Pre-monsoon,Rural,40.57545454545458
Pre-monsoon,Rural,40.81581818181822
Pre-monsoon,Rural,38.057636363636405
Pre-monsoon,Rural,37.54854545454548
Pre-monsoon,Rural,39.13654545454549
Pre-monsoon,Rural,40.38309090909094
Pre-monsoon,Rural,40.223818181818224
Pre-monsoon,Rural,39.89763636363638
Pre-monsoon,Rural,40.93618181818185
Pre-monsoon,Rural,42.5696363636364
Pre-monsoon,Rural,42.5478181818182
Pre-monsoon,Rural,41.539090909090945
Pre-monsoon,Rural,40.770000000000024
Pre-monsoon,Rural,41.03618181818184
Pre-monsoon,Rural,42.03036363636366
Pre-monsoon,Rural,42.83145454545456
Pre-monsoon,Rural,43.1598181818182
Pre-monsoon,Rural,34.499090909090945
Pre-monsoon,Rural,34.755454545454576
Pre-monsoon,Rural,34.79690909090912
Pre-monsoon,Rural,35.539818181818205
Pre-monsoon,Rural,36.48236363636366
Pre-monsoon,Rural,36.85509090909094
Pre-monsoon,Rural,37.63618181818184
Pre-monsoon,Rural,38.19618181818184
Pre-monsoon,Rural,37.894000000000034
Pre-monsoon,Rural,38.04854545454549
Pre-monsoon,Rural,38.45333333333336
Pre-monsoon,Rural,38.97518518518521
Pre-monsoon,Rural,39.02527272727276
Pre-monsoon,Rural,39.34200000000003
Pre-monsoon,Rural,40.918727272727295
Pre-monsoon,Rural,40.36890909090911
Pre-monsoon,Rural,38.77800000000003
Pre-monsoon,Rural,37.15945454545458
Pre-monsoon,Rural,37.30381818181822
Pre-monsoon,Rural,38.44781818181821
Pre-monsoon,Rural,39.026363636363655
Pre-monsoon,Rural,39.63218181818184
Pre-monsoon,Rural,40.90527272727276
Pre-monsoon,Rural,42.21000000000004
Pre-monsoon,Rural,42.757272727272756
Pre-monsoon,Rural,42.12527272727273
Pre-monsoon,Rural,41.05836363636366
Pre-monsoon,Rural,40.67945454545456
Pre-monsoon,Rural,41.48818181818186
Pre-monsoon,Rural,42.38309090909095
Pre-monsoon,Rural,34.69259259259262
Pre-monsoon,Rural,35.02745454545457
Pre-monsoon,Rural,35.47327272727276
Pre-monsoon,Rural,35.83145454545458
Pre-monsoon,Rural,36.69618181818184
Pre-monsoon,Rural,38.18418181818185
Pre-monsoon,Rural,39.29981818181822
Pre-monsoon,Rural,38.98345454545455
Pre-monsoon,Rural,39.303703703703725
Pre-monsoon,Rural,39.21962962962966
Pre-monsoon,Rural,38.652962962962995
Pre-monsoon,Rural,39.459818181818214
Pre-monsoon,Rural,40.31618181818184
Pre-monsoon,Rural,39.81222222222225
Pre-monsoon,Rural,39.25962962962964
Pre-monsoon,Rural,37.99814814814819
Pre-monsoon,Rural,37.056666666666686
Pre-monsoon,Rural,37.17327272727275
