mode,zone,T
Night,Urban,24.263274900910233
Night,Urban,21.474611982645683
Night,Urban,21.309938041735677
Night,Urban,21.284582450771495
Night,Urban,21.810821408762877
Night,Urban,23.631410194967486
Night,Urban,24.174277715873814
Night,Urban,21.172950705769892
Night,Urban,21.909221931910338
Night,Urban,20.600385419048166
Night,Urban,20.426772586995014
Night,Urban,20.605487647262635
Night,Urban,20.778826759674928
Night,Urban,20.79665544659514
Night,Urban,21.639048503801405
Night,Urban,22.073035136425005
Night,Urban,21.375836174449944
Night,Urban,21.04088087351306
Night,Urban,21.145025647640352
Night,Urban,20.85776109936444
Night,Urban,20.80938850660391
Night,Urban,20.763542795853994
Night,Urban,21.109474744064016
Night,Urban,21.205944211285555
Night,Urban,21.482206578684952
Night,Urban,21.89913346309004
Night,Urban,23.018574314769694
Night,Urban,24.312688513070725
Night,Urban,24.23361670386265
Night,Urban,24.24103195877734
Night,Urban,24.102536189873433
Night,Urban,23.82505046826833
Night,Urban,23.892004805496413
Night,Urban,24.055509202172573
Night,Urban,24.19653336869851
Night,Urban,24.2533896714678
Night,Urban,24.057984779346896
Night,Urban,24.070361877402433
Night,Urban,23.993602692138836
Night,Urban,24.038178690952407
Night,Urban,22.138494922837822
Night,Urban,21.936960638610856
Night,Urban,21.88904410515886
Night,Urban,21.32007869763237
Night,Urban,21.532824301823666
Night,Urban,23.79528062359651
Night,Urban,22.125909403467176
Night,Urban,20.68964122970118
Night,Urban,20.964616859434898
Night,Urban,21.175489007484146
Night,Urban,22.108287356189237
Night,Urban,21.563184161103834
Night,Urban,21.50751824751285
Night,Urban,21.65674293441299
Night,Urban,20.87303236994353
Night,Urban,20.69219036223359
Night,Urban,20.77627957548532
Night,Urban,21.03325677586895
Night,Urban,21.112014462993045
Night,Urban,21.276974672367032
Night,Urban,22.070516705975137
Night,Urban,22.928618334370015
Night,Urban,24.038178690952407
Night,Urban,24.065411195730064
Night,Urban,24.102536189873433
Night,Urban,24.14212317258034
Night,Urban,24.171804603766418
Night,Urban,24.312688513070725
Night,Urban,24.065411195730064
Night,Urban,24.053033572469133
Night,Urban,24.174277715873814
Night,Urban,23.978740238683713
Night,Urban,24.082737662739248
Night,Urban,24.154491352438754
Night,Urban,23.981217445823688
Night,Urban,23.889525701417085
Night,Urban,24.114908564110124
Night,Urban,23.43744679891472
Night,Urban,23.021072092906138
Night,Urban,23.3577782191129
Night,Urban,23.135911612652592
Night,Urban,21.55812474536026
Night,Urban,21.841107505812886
Night,Urban,22.948614604636248
Night,Urban,23.454867010640783
Night,Urban,23.198276626452355
Night,Urban,22.893616530302666
Night,Urban,22.97110627297343
Night,Urban,23.033560174248805
Night,Urban,22.15107906167833
Night,Urban,21.142486665959552
Night,Urban,20.90865734290952
Night,Urban,20.79665544659514
Night,Urban,21.441696221011114
Night,Urban,21.934439215646364
Night,Urban,22.06547967911223
Night,Urban,22.25170252796437
Night,Urban,23.056035322546336
Night,Urban,22.138494922837822
Night,Urban,22.307007870353914
Night,Urban,20.766090266284266
Night,Urban,20.539140729118174
Night,Urban,20.68964122970118
Night,Urban,20.941727664176994
Night,Urban,21.193255533799913
Night,Urban,23.59662009259341
Night,Urban,24.117382881599383
Night,Urban,24.087687609407
Night,Urban,24.09511213577815
Night,Urban,24.085212662317417
Night,Urban,24.018369239195124
Night,Urban,23.981217445823688
Night,Urban,24.166858222435224
Night,Urban,24.199005957280235
Night,Urban,24.04560636815171
Night,Urban,24.080262610669195
Night,Urban,24.075312349039848
Night,Urban,23.986171702216666
Night,Urban,24.033226643395835
Night,Urban,24.114908564110124
Night,Urban,24.30280746126681
Night,Urban,23.32788838660531
Night,Urban,22.648306234518486
Night,Urban,22.66083470610488
Night,Urban,22.37986971737456
Night,Urban,22.296954333883207
Night,Urban,22.432602931234896
Night,Urban,23.81512803250115
Night,Urban,23.805204751016504
Night,Urban,23.67612503220522
Night,Urban,22.42758176206047
Night,Urban,22.883614066222833
Night,Urban,22.683382523602745
Night,Urban,22.978602523066684
Night,Urban,20.760995268164038
Night,Urban,20.89593542222974
Night,Urban,20.954444453488406
Night,Urban,21.246538473843486
Night,Urban,21.58594875726891
Night,Urban,22.18379136505291
Night,Urban,22.725960816701956
Night,Urban,21.707283355072718
Night,Urban,21.548005240999203
Night,Urban,21.04088087351306
Night,Urban,20.687092039796994
Night,Urban,20.600385419048166
Night,Urban,20.526377244408536
Night,Urban,20.370546593293682
Night,Urban,20.585077354091936
Night,Urban,20.778826759674928
Night,Urban,21.2034065889909
Night,Urban,22.31203430870869
Night,Urban,23.556847217099744
Night,Urban,24.070361877402433
Night,Urban,24.152017821269453
Night,Urban,24.10006155764438
Night,Urban,24.001033208541514
Night,Urban,24.050557890233506
Night,Urban,24.147070601734015
Night,Urban,24.13222768531108
Night,Urban,24.152017821269453
Night,Urban,24.260803671928727
Night,Urban,24.218784782186162
Night,Urban,24.23361670386265
Night,Urban,24.112434194172636
Night,Urban,24.030750540780275
Night,Urban,24.16191163159317
Night,Urban,23.342834266041336
Night,Urban,23.043549668326307
Night,Urban,22.745992221636413
Night,Urban,22.41502787998644
Night,Urban,22.10073422131103
Night,Urban,22.455195480481166
Night,Urban,22.535488636940386
Night,Urban,22.82858501950051
Night,Urban,23.700959180391123
Night,Urban,24.080262610669195
Night,Urban,23.785355650023348
Night,Urban,22.575614222343347
Night,Urban,22.926118557214238
Night,Urban,22.878612509269487
Night,Urban,22.83108690896188
Night,Urban,20.661596984444827
Night,Urban,20.610589645476864
Night,Urban,20.79410866298025
Night,Urban,20.89593542222974
Night,Urban,20.67434522956097
Night,Urban,20.66669645470796
Night,Urban,20.870487300937725
Night,Urban,20.893390866931043
Night,Urban,22.61823234402374
Night,Urban,23.0909879855368
Night,Urban,21.75275063192595
Night,Urban,20.605487647262635
Night,Urban,20.57487082688226
Night,Urban,20.41144099995512
Night,Urban,20.33475183747771
Night,Urban,20.309177205613025
Night,Urban,20.421662289117023
Night,Urban,20.74061298483082
Night,Urban,21.185641647987552
Night,Urban,22.9835997530206
Night,Urban,23.904399534680635
Night,Urban,24.035702693452038
Night,Urban,24.117382881599383
Night,Urban,24.043130528298946
Night,Urban,24.09263734613404
Night,Urban,24.09263734613404
Night,Urban,24.250918233464176
Night,Urban,24.236088507783677
Night,Urban,24.191588034519214
Night,Urban,24.203950977444606
Night,Urban,24.159438257597344
Night,Urban,24.184169640660514
Night,Urban,23.11345197924294
Night,Urban,22.766020148194798
Night,Urban,22.530471955372377
Night,Urban,23.45237856905635
Night,Urban,23.842412696507836
Night,Urban,24.218784782186162
Night,Urban,24.129753682440423
Night,Urban,23.740682791952054
Night,Urban,21.78305210741331
Night,Urban,22.412516939119257
Night,Urban,22.558060999252632
Night,Urban,23.61650142628332
Night,Urban,23.628925532981896
Night,Urban,20.50850594563002
Night,Urban,20.620792952028808
Night,Urban,21.327683597096154
Night,Urban,21.3986381895603
Night,Urban,20.804295454198098
Night,Urban,20.633545792021266
Night,Urban,20.61569141372189
Night,Urban,20.638646525789852
Night,Urban,20.811934947019495
Night,Urban,20.78392095634831
Night,Urban,21.800724261039022
Night,Urban,22.510403042539508
Night,Urban,21.238928152475353
Night,Urban,20.61569141372189
Night,Urban,20.534035508065585
Night,Urban,20.408885533182286
Night,Urban,20.406330008608563
Night,Urban,20.396107332227075
Night,Urban,20.592731645407866
Night,Urban,21.81334555643798
Night,Urban,23.085995394539452
Night,Urban,23.89448385682374
Night,Urban,23.978740238683713
Night,Urban,24.134701635756983
Night,Urban,24.040654635900182
Night,Urban,24.127279627141775
Night,Urban,23.96635341341272
Night,Urban,24.072837139473847
Night,Urban,24.043130528298946
Night,Urban,24.087687609407
Night,Urban,24.005986623122
Night,Urban,24.050557890233506
Night,Urban,24.040654635900182
Night,Urban,24.174277715873814
Night,Urban,24.10006155764438
Night,Urban,24.003509942131643
Night,Urban,23.73571808222772
Night,Urban,23.529495463906585
Night,Urban,23.322905998582826
Night,Urban,22.620738801402865
Night,Urban,22.490330629830908
Night,Urban,22.58564343442839
Night,Urban,22.81357254372665
Night,Urban,23.973785666499623
Night,Urban,23.805204751016504
Night,Urban,23.15337720352329
Night,Urban,23.103468520500257
Night,Urban,22.49785819485504
Night,Urban,23.40757749300201
Night,Urban,22.866107668995312
Night,Urban,23.325397219361264
Night,Urban,20.664146748281723
Night,Urban,21.70223031880721
Night,Urban,21.651687662490076
Night,Urban,20.6947394373978
Night,Urban,20.585077354091936
Night,Urban,20.648847303963635
Night,Urban,20.702386318720926
Night,Urban,20.74825677068327
Night,Urban,20.916289810804926
Night,Urban,21.762852015979206
Night,Urban,22.224039866254657
Night,Urban,21.21609413456588
Night,Urban,20.697288455197906
Night,Urban,20.518718462163747
Night,Urban,20.429327649272068
Night,Urban,20.426772586995014
Night,Urban,20.50850594563002
Night,Urban,20.82721238873421
Night,Urban,22.64580037674972
Night,Urban,23.574249525510083
Night,Urban,24.018369239195124
Night,Urban,24.129753682440423
Night,Urban,24.080262610669195
Night,Urban,24.152017821269453
Night,Urban,23.981217445823688
Night,Urban,23.973785666499623
Night,Urban,24.208895788299174
Night,Urban,24.097586872947147
Night,Urban,24.06788656282231
Night,Urban,24.070361877402433
Night,Urban,24.13964937938829
Night,Urban,23.986171702216666
Night,Urban,24.164384953204774
Night,Urban,23.882088072632712
Night,Urban,23.43744679891472
Night,Urban,23.125930091504245
Night,Urban,22.89111599550216
Night,Urban,23.110956195312326
Night,Urban,23.909357057184934
Night,Urban,22.24918801589621
Night,Urban,22.259245733838895
Night,Urban,22.281872379339347
Night,Urban,21.456889291593143
Night,Urban,20.819573925163525
Night,Urban,21.00783942106517
Night,Urban,20.73296868332784
Night,Urban,20.768637679458607
Night,Urban,20.773732334055296
Night,Urban,21.26683017698366
Night,Urban,21.96217181557938
Night,Urban,21.88904410515886
Night,Urban,21.674434624704134
Night,Urban,21.45435725373511
Night,Urban,21.274438633262037
Night,Urban,21.284582450771495
Night,Urban,20.875577381855464
Night,Urban,20.845033469865086
Night,Urban,22.18379136505291
Night,Urban,23.62395604966696
Night,Urban,23.986171702216666
Night,Urban,24.02579817785778
Night,Urban,24.035702693452038
Night,Urban,24.09511213577815
Night,Urban,24.075312349039848
Night,Urban,24.09511213577815
Night,Urban,24.199005957280235
Night,Urban,24.18911528891499
Night,Urban,24.23114484765432
Night,Urban,24.137175533781658
Night,Urban,24.043130528298946
Night,Urban,24.035702693452038
Night,Urban,24.268217202134963
Night,Urban,23.99112574811585
Night,Urban,23.998556422348315
Night,Urban,24.090162504011403
Night,Urban,24.070361877402433
Night,Urban,24.129753682440423
Night,Urban,23.872170495519185
Night,Urban,24.038178690952407
Night,Urban,23.820089356085816
Night,Urban,23.081002588064678
Night,Urban,23.085995394539452
Night,Urban,23.078506104014423
Night,Urban,23.93166329879466
Night,Urban,22.943615861516946
Night,Urban,22.61823234402374
Night,Urban,20.72787219580175
Night,Urban,20.475308895476587
Night,Urban,20.715129973926366
Night,Urban,21.671907408103152
Night,Urban,20.944271136004488
Night,Urban,20.92900945010905
Night,Urban,20.885756858640434
Night,Urban,21.373302335563437
Night,Urban,22.271816642746614
Night,Urban,22.23409978707673
Night,Urban,21.345426388265537
Night,Urban,20.903568745784924
Night,Urban,20.610589645476864
Night,Urban,20.755900040989502
Night,Urban,21.058668445425326
Night,Urban,21.502456363028443
Night,Urban,22.226554929097233
Night,Urban,22.095698521685165
Night,Urban,22.143528744012144
Night,Urban,23.79031824259266
Night,Urban,24.050557890233506
Night,Urban,24.070361877402433
Night,Urban,24.040654635900182
Night,Urban,23.998556422348315
Night,Urban,23.854812703441326
Night,Urban,23.90687832229861
Night,Urban,23.99112574811585
Night,Urban,24.087687609407
Night,Urban,24.147070601734015
Night,Urban,24.10501076963726
Night,Urban,24.208895788299174
Night,Urban,24.057984779346896
Night,Urban,24.033226643395835
Night,Urban,24.065411195730064
Night,Urban,23.93909776398175
Night,Urban,23.909357057184934
Night,Urban,24.010939827316747
Night,Urban,24.008463251515877
Night,Urban,24.114908564110124
Night,Urban,23.1084603575473
Night,Urban,23.69102615747886
Night,Urban,23.710891355075944
Night,Urban,23.72578802715492
Night,Urban,20.539140729118174
Night,Urban,20.6947394373978
Night,Urban,21.80324863153089
Night,Urban,21.096775298271837
Night,Urban,21.02309051639105
Night,Urban,21.09931530092922
Night,Urban,22.16114537907538
Night,Urban,23.10097252121119
Night,Urban,22.452685416338227
Night,Urban,21.309938041735677
Night,Urban,20.86030645389775
Night,Urban,20.55955930958652
Night,Urban,20.697288455197906
Night,Urban,20.883212075065842
Night,Urban,21.77547749127234
Night,Urban,23.160861650061292
Night,Urban,22.87361073566956
Night,Urban,23.83249174022251
Night,Urban,24.01341635052802
Night,Urban,23.934141506550247
Night,Urban,24.166858222435224
Night,Urban,24.001033208541514
Night,Urban,23.847372857717232
Night,Urban,23.892004805496413
Night,Urban,24.090162504011403
Night,Urban,24.057984779346896
Night,Urban,23.96883088375438
Night,Urban,24.268217202134963
Night,Urban,24.18911528891499
Night,Urban,23.978740238683713
Night,Urban,23.867211390300895
Night,Urban,23.874649968957897
Night,Urban,23.981217445823688
Night,Urban,23.986171702216666
Night,Urban,24.176750775613584
Night,Urban,24.137175533781658
Night,Urban,23.006084614554595
Night,Urban,22.981101165052053
Night,Urban,22.678372278654138
Night,Urban,23.233186367321593
Night,Urban,23.198276626452355
Night,Urban,21.77800241906482
Night,Urban,21.944524574433444
Night,Urban,23.5543609602164
Night,Urban,22.60820596915653
Night,Urban,22.610712644683076
Night,Urban,23.42251310714545
Night,Urban,23.65376976329526
Night,Urban,23.415045540417168
Night,Urban,22.603192454462544
Night,Urban,21.994938052306395
Night,Urban,20.722775479020243
Night,Urban,21.091695122681926
Night,Urban,21.292189720889553
Night,Urban,23.195782670806864
Night,Urban,23.914314368776104
Night,Urban,23.93166329879466
Night,Urban,23.96635341341272
Night,Urban,23.750611575913183
Night,Urban,23.89448385682374
Night,Urban,24.087687609407
Night,Urban,23.936619661611587
Night,Urban,24.008463251515877
Night,Urban,23.889525701417085
Night,Urban,23.958920686471856
Night,Urban,24.119857146643767
Night,Urban,24.184169640660514
Night,Urban,24.13222768531108
Night,Urban,23.867211390300895
Night,Urban,23.86473175851455
Night,Urban,23.956443005508163
Night,Urban,23.956443005508163
Night,Urban,24.075312349039848
Night,Urban,24.201478493527816
Night,Urban,24.312688513070725
Night,Urban,23.61401644556537
Night,Urban,23.53944230124887
Night,Urban,23.854812703441326
Night,Urban,22.276844621085388
Night,Urban,22.82858501950051
Night,Urban,23.253130067707332
Night,Urban,24.060460303995683
Night,Urban,23.718339929571812
Night,Urban,24.062935776122288
Night,Urban,23.79031824259266
Night,Urban,24.082737662739248
Night,Urban,23.467308418316634
Night,Urban,22.758510083242015
Night,Urban,23.447401525810676
Night,Urban,21.83858397057861
Night,Urban,21.856247548607826
Night,Urban,21.122172771404962
Night,Urban,21.621351331592223
Night,Urban,22.826083075806707
Night,Urban,24.166858222435224
Night,Urban,24.176750775613584
Night,Urban,23.983694600333592
Night,Urban,24.053033572469133
Night,Urban,24.129753682440423
Night,Urban,24.038178690952407
Night,Urban,24.22867293915533
Night,Urban,24.102536189873433
Night,Urban,24.34973502336146
Night,Urban,23.993602692138836
Night,Urban,23.96387589042081
Night,Urban,24.144596913361113
Night,Urban,24.09511213577815
Night,Urban,23.914314368776104
Night,Urban,23.934141506550247
Night,Urban,23.901920694327487
Night,Urban,23.842412696507836
Night,Urban,23.802723798476393
Night,Urban,23.83745232401867
Night,Urban,23.72330538094519
Night,Urban,23.981217445823688
Night,Urban,23.89448385682374
Night,Urban,23.889525701417085
Night,Urban,23.889525701417085
Night,Urban,24.090162504011403
Night,Urban,23.896962855402478
Night,Urban,22.908618602279773
Night,Urban,22.271816642746614
Night,Urban,22.005018086314124
Night,Urban,22.51291184800533
Night,Urban,22.966108502761813
Night,Urban,24.01341635052802
Night,Urban,23.797761734769836
Night,Urban,24.003509942131643
Night,Urban,23.37521039731871
Night,Urban,22.89111599550216
Night,Urban,23.37521039731871
Night,Urban,21.406237847610214
Night,Urban,21.251611738750853
Night,Urban,21.20086891009879
Night,Urban,21.67696178540615
Night,Urban,23.30297430469949
Night,Urban,24.218784782186162
Night,Urban,24.216312612183856
Night,Urban,24.018369239195124
Night,Urban,24.060460303995683
Night,Urban,23.998556422348315
Night,Urban,23.76302136460697
Night,Urban,23.87960875751122
Night,Urban,24.275630262176605
Night,Urban,24.053033572469133
Night,Urban,24.307748091542976
Night,Urban,24.218784782186162
Night,Urban,23.78783697275543
Night,Urban,24.053033572469133
Night,Urban,24.01341635052802
Night,Urban,23.767984909558606
Night,Urban,23.96635341341272
Night,Urban,23.941575813664315
Night,Urban,23.867211390300895
Night,Urban,23.84985285910051
Night,Urban,23.777911364424313
Night,Urban,23.59662009259341
Night,Urban,23.484724149001238
Night,Urban,23.78783697275543
Night,Urban,23.86473175851455
Night,Urban,23.899441801235923
Night,Urban,24.075312349039848
Night,Urban,24.015892821153045
Night,Urban,23.90687832229861
Night,Urban,22.858604114706964
Night,Urban,22.460215444476717
Night,Urban,22.8485986169797
Night,Urban,22.946115260109764
Night,Urban,24.201478493527816
Night,Urban,23.874649968957897
Night,Urban,23.584192531510553
Night,Urban,22.09066260092618
Night,Urban,21.545475224705
Night,Urban,21.64915994263191
Night,Urban,23.73820046357139
Night,Urban,24.107485296939558
Night,Urban,24.34973502336146
Night,Urban,23.916792945487714
Night,Urban,24.107485296939558
Night,Urban,24.99247643125142
Night,Urban,24.65061197478252
Night,Urban,23.89448385682374
Night,Urban,23.79279945953857
Night,Urban,24.085212662317417
Night,Urban,23.820089356085816
Night,Urban,23.285531260414302
Night,Urban,24.09263734613404
Night,Urban,24.694938336134612
Night,Urban,24.37195729872343
Night,Urban,23.961398314774897
Night,Urban,23.79279945953857
Night,Urban,23.892004805496413
Night,Urban,23.919271469481032
Night,Urban,23.827530945092292
Night,Urban,23.89448385682374
Night,Urban,23.854812703441326
Night,Urban,23.718339929571812
Night,Urban,23.693509492740247
Night,Urban,23.484724149001238
Night,Urban,23.347815797735336
Night,Urban,23.628925532981896
Night,Urban,23.77046660264955
Night,Urban,23.32788838660531
Night,Urban,22.42758176206047
Night,Urban,22.778535836739707
Night,Urban,23.67612503220522
Night,Urban,23.62395604966696
Night,Urban,22.796055520058246
Night,Urban,23.17333465238437
Night,Urban,23.410066895555815
Night,Urban,23.128425552502506
Night,Urban,23.944053810662638
Night,Urban,23.730753160637732
Night,Urban,24.19653336869851
Night,Urban,24.023321917544138
Night,Urban,23.335361567165705
Night,Urban,22.93111805743473
Night,Urban,22.573106782850175
Night,Urban,22.916118907610837
Night,Urban,23.638863862277333
Night,Urban,24.152017821269453
Night,Urban,24.184169640660514
Night,Urban,24.36455034262741
Night,Urban,24.015892821153045
Night,Urban,24.213840389870825
Night,Urban,24.512600474802923
Night,Urban,24.697400420744145
Night,Urban,24.40158043495495
Night,Urban,23.882088072632712
Night,Urban,23.956443005508163
Night,Urban,24.41392119547669
Night,Urban,24.61119669555478
Night,Urban,23.529495463906585
Night,Urban,24.71709523797199
Night,Urban,25.00966635315433
Night,Urban,24.736786750347505
Night,Urban,23.90687832229861
Night,Urban,23.934141506550247
Night,Urban,23.934141506550247
Night,Urban,23.83249174022251
Night,Urban,23.609046324723806
Night,Urban,23.758057607939975
Night,Urban,23.79031824259266
Night,Urban,23.68605932786909
Night,Urban,23.643832708312573
Night,Urban,23.497162357175682
Night,Urban,23.904399534680635
Night,Urban,23.986171702216666
Night,Urban,22.7935528710197
Night,Urban,22.563076478883147
Night,Urban,23.976262978910142
Night,Urban,23.951487485585574
Night,Urban,23.32041472426647
Night,Urban,23.285531260414302
Night,Urban,22.58313621328307
Night,Urban,24.077787506103846
Night,Urban,24.090162504011403
Night,Urban,23.45984373375012
Night,Urban,22.98859676692075
Night,Urban,23.4250021892517
Night,Urban,23.454867010640783
Night,Urban,23.96883088375438
Night,Urban,24.10501076963726
Night,Urban,24.226200978362385
Night,Urban,24.211368115243715
Night,Urban,24.201478493527816
Night,Urban,24.273159294397658
Night,Urban,24.42626065489651
Night,Urban,24.312688513070725
Night,Urban,23.981217445823688
Night,Urban,23.983694600333592
Night,Urban,23.981217445823688
Night,Urban,24.47807218578589
Night,Urban,24.87453494188196
Night,Urban,24.468205090265883
Night,Urban,23.822569938600623
Night,Urban,24.468205090265883
Night,Urban,24.972827729762344
Night,Urban,24.795841475132363
Night,Urban,23.934141506550247
Night,Urban,23.944053810662638
Night,Urban,23.77542983007902
Night,Urban,23.839932536674894
Night,Urban,23.681092286120304
Night,Urban,23.53944230124887
Night,Urban,23.559333420770145
Night,Urban,23.755575650204605
Night,Urban,23.698476004192912
Night,Urban,23.636379359611794
Night,Urban,23.633894803842907
Night,Urban,23.7059253737483
Night,Urban,23.78783697275543
Night,Urban,22.89111599550216
Night,Urban,23.345325058641663
Night,Urban,23.740682791952054
Night,Urban,24.119857146643767
Night,Urban,23.65376976329526
Night,Urban,22.878612509269487
Night,Urban,22.943615861516946
Night,Urban,22.201401820851686
Night,Urban,24.208895788299174
Night,Urban,23.936619661611587
Night,Urban,23.96635341341272
Night,Urban,24.152017821269453
Night,Urban,23.892004805496413
Night,Urban,24.01341635052802
Night,Urban,24.035702693452038
Night,Urban,24.149544237702344
Night,Urban,24.258332390696808
Night,Urban,24.43859881362937
Night,Urban,24.38183251079238
Night,Urban,24.500270111492682
Night,Urban,24.107485296939558
Night,Urban,24.994932288174084
Night,Urban,24.194060727779288
Night,Urban,24.112434194172636
Night,Urban,23.834972058535698
Night,Urban,24.771238949749943
Night,Urban,25.017032693718704
Night,Urban,24.58901977664891
Night,Urban,24.70971006888908
Night,Urban,24.972827729762344
Night,Urban,24.749092268082563
Night,Urban,24.443533713023044
Night,Urban,23.91183573934302
Night,Urban,23.79528062359651
Night,Urban,23.971308301448857
Night,Urban,23.90687832229861
Night,Urban,23.611531411713315
Night,Urban,23.412556244693008
Night,Urban,23.497162357175682
Night,Urban,23.720822681751883
Night,Urban,23.68357583351377
Night,Urban,23.830011369075862
Night,Urban,23.847372857717232
Night,Urban,23.77542983007902
Night,Urban,23.71337426623728
Night,Urban,23.703442303575116
Night,Urban,23.758057607939975
Night,Urban,23.618986353870582
Night,Urban,22.97110627297343
Night,Urban,23.140902050416855
Night,Urban,22.683382523602745
Night,Urban,22.843595542905575
Night,Urban,22.966108502761813
Night,Urban,24.36701938009884
Night,Urban,24.258332390696808
Night,Urban,24.147070601734015
Night,Urban,24.033226643395835
Night,Urban,24.354673671603223
Night,Urban,24.265746077644508
Night,Urban,24.112434194172636
Night,Urban,24.58901977664891
Night,Urban,24.85732524979153
Night,Urban,24.48300542178538
Night,Urban,24.42626065489651
Night,Urban,24.475605489850977
Night,Urban,24.97037141126407
Night,Urban,24.76385718674169
Night,Urban,24.3052778025002
Night,Urban,24.507668485236707
Night,Urban,24.453402887785785
Night,Urban,24.63583279760428
Night,Urban,24.891742113942655
Night,Urban,24.999843848212777
Night,Urban,24.921234263480358
Night,Urban,24.913861919774604
Night,Urban,24.391706889465354
Night,Urban,23.998556422348315
Night,Urban,23.765503163545475
Night,Urban,23.72827062038465
Night,Urban,23.715857124401396
Night,Urban,23.621471228330734
Night,Urban,23.47726058436882
Night,Urban,23.47228460800312
Night,Urban,23.579221134874615
Night,Urban,23.631410194967486
Night,Urban,23.61401644556537
Night,Urban,23.584192531510553
Night,Urban,23.190794598366153
Night,Urban,23.32788838660531
Night,Urban,23.504624642504268
Night,Urban,23.921749940759753
Night,Urban,23.96883088375438
Night,Urban,22.555553177513104
Night,Urban,22.821079025707604
Night,Urban,23.210745599070094
Night,Urban,23.30048260195497
Night,Urban,23.00858266254704
Night,Urban,22.683382523602745
Night,Urban,24.24103195877734
Night,Urban,24.255861057210893
Night,Urban,24.290454972126838
Night,Urban,24.34726562104646
Night,Urban,24.164384953204774
Night,Urban,24.112434194172636
Night,Urban,24.245975200661917
Night,Urban,23.934141506550247
Night,Urban,24.250918233464176
Night,Urban,24.75155321682928
Night,Urban,24.938434601088318
Night,Urban,24.869618144193737
Night,Urban,24.83273560168078
Night,Urban,24.825357703446343
Night,Urban,24.645685789332674
Night,Urban,24.460804222940624
Night,Urban,24.692476199857254
Night,Urban,24.564373833659943
Night,Urban,24.73432549197736
Night,Urban,24.502736287997664
Night,Urban,24.704786364598476
Night,Urban,24.75647495954871
Night,Urban,24.502736287997664
Night,Urban,24.72940282038752
Night,Urban,24.45587005149065
Night,Urban,23.802723798476393
Night,Urban,23.527008621452296
Night,Urban,23.604075991318496
Night,Urban,23.720822681751883
Night,Urban,23.589163715445522
Night,Urban,23.55187465011653
Night,Urban,23.753093639530164
Night,Urban,23.827530945092292
Night,Urban,23.628925532981896
Night,Urban,23.06602287549481
Night,Urban,23.103468520500257
Night,Urban,23.46979653982669
Night,Urban,23.986171702216666
Night,Urban,23.797761734769836
Night,Urban,22.555553177513104
Night,Urban,22.87361073566956
Night,Urban,22.833588744194287
Night,Urban,24.238560259420808
Night,Urban,24.050557890233506
Night,Urban,24.273159294397658
Night,Urban,24.181696738003552
Night,Urban,24.085212662317417
Night,Urban,23.983694600333592
Night,Urban,24.057984779346896
Night,Urban,24.10006155764438
Night,Urban,24.41885713535362
Night,Urban,24.250918233464176
Night,Urban,24.06788656282231
Night,Urban,24.35714291753675
Night,Urban,24.307748091542976
Night,Urban,24.268217202134963
Night,Urban,24.61119669555478
Night,Urban,24.124805519411723
Night,Urban,24.48300542178538
Night,Urban,24.431196074448906
Night,Urban,24.450935672089827
Night,Urban,24.003509942131643
Night,Urban,24.010939827316747
Night,Urban,24.18911528891499
Night,Urban,24.2533896714678
Night,Urban,23.834972058535698
Night,Urban,23.487211897248244
Night,Urban,23.584192531510553
Night,Urban,23.663705969010266
Night,Urban,23.678608685685276
Night,Urban,23.59910544532204
Night,Urban,23.561819571230785
Night,Urban,23.91183573934302
Night,Urban,23.84489280352085
Night,Urban,23.733235647917695
Night,Urban,23.700959180391123
Night,Urban,23.733235647917695
Night,Urban,22.68087742834956
Night,Urban,23.028565103565597
Night,Urban,23.658737972297615
Night,Urban,23.355287694011167
Night,Urban,22.630764085676276
Night,Urban,22.08562645900497
Night,Urban,23.00858266254704
Night,Urban,24.327508525429494
Night,Urban,24.290454972126838
Night,Urban,24.263274900910233
Night,Urban,24.1569648312136
Night,Urban,24.154491352438754
Night,Urban,24.203950977444606
Night,Urban,24.09263734613404
Night,Urban,23.956443005508163
Night,Urban,24.226200978362385
Night,Urban,24.203950977444606
Night,Urban,24.243503605856574
Night,Urban,23.88456733498856
Night,Urban,24.005986623122
Night,Urban,24.963002147942063
Night,Urban,25.04649344517827
Night,Urban,24.62105175754533
Night,Urban,24.41885713535362
Night,Urban,23.847372857717232
Night,Urban,23.79031824259266
Night,Urban,23.700959180391123
Night,Urban,23.839932536674894
Night,Urban,23.604075991318496
Night,Urban,23.48969959218573
Night,Urban,23.96635341341272
Night,Urban,23.859772336570245
Night,Urban,23.609046324723806
Night,Urban,23.671157566096554
Night,Urban,22.490330629830908
Night,Urban,22.47276439627302
Night,Urban,23.103468520500257
Night,Urban,23.03855502915974
Night,Urban,23.499649838909647
Night,Urban,22.98609828697562
Night,Urban,21.461953198652566
Night,Urban,23.317923396408787
Night,Urban,24.218784782186162
Night,Urban,24.258332390696808
Night,Urban,24.226200978362385
Night,Urban,24.097586872947147
Night,Urban,24.169331439288044
Night,Urban,24.23114484765432
Night,Urban,24.114908564110124
Night,Urban,24.075312349039848
Night,Urban,24.04560636815171
Night,Urban,24.149544237702344
Night,Urban,24.24103195877734
Night,Urban,23.936619661611587
Night,Urban,23.59910544532204
Night,Urban,23.733235647917695
Night,Urban,23.703442303575116
Night,Urban,23.847372857717232
Night,Urban,24.13222768531108
